;;remove;2. Energy Prices;Crude Oil Prices;West Texas Intermediate Spot Average;Imported Average;Refiner Average Acquisition Cost;Brent Spot Average;U.S. Liquid Fuels;Refiner Prices for Resale;Gasoline;Diesel Fuel;Fuel Oil;Refiner Prices to End Users;Jet Fuel;No. 6 Residual Fuel;Retail Prices Including Taxes;Gasoline Regular Grade;Gasoline All Grades;On-highway Diesel Fuel;Heating Oil;Natural Gas;Henry Hub Spot;Henry Hub Spot;U.S. Retail Prices;Industrial Sector;Commercial Sector;Residential Sector;U.S. Electricity;Power Generation Fuel Costs;Coal;Natural Gas;Residual Fuel Oil;Distillate Fuel Oil;Retail Prices;Industrial Sector;Commercial Sector;Residential Sector
;;;2. Energy Prices;Crude Oil Prices;West Texas Intermediate Crude Oil Spot Price;Imported Crude Oil Average Price;Refiner Average Crude Oil Acquisition Cost;Brent Crude Oil Spot Price;U.S. Liquid Fuels;Refiner Prices for Resale;Gasoline Wholesale Price;No. 2 Diesel Fuel Wholesale Price;No. 2 Fuel Oil Wholesale Price;Refiner Prices to End Users;Jet Fuel Wholesale Price;No. 6 Residual Fuel Wholesale Price;Retail Prices Including Taxes;Gasoline Regular Grade Retail Price;Gasoline All Grades Retail Price;On-highway Diesel Fuel Retail Price;Heating Oil Retail Price;Natural Gas;Natural Gas Henry Hub Spot Price;Natural Gas Henry Hub Spot Price;U.S. Retail Prices;Natural Gas Price Industrial Sector;Natural Gas Price Commercial Sector;Natural Gas Price Residential Sector;U.S. Electricity;Power Generation Fuel Costs;Electric Power Sector Coal Cost;Electric Power Sector Natural Gas Cost;Electric Power Sector Residual Fuel Oil Cost;Electric Power Sector Distillate Fuel Oil Cost;Retail Prices;Electricity Price Industrial Sector;Electricity Price Commercial Sector;Electricity Price Residential Sector
;;map;0;0;1;1;1;1;0;0;1;1;1;0;1;1;0;1;1;1;1;0;1;1;0;1;1;1;0;0;1;1;1;1;0;1;1;1
;;linechart;0;0;1;1;1;1;0;0;1;1;1;0;1;1;0;1;1;1;1;0;1;1;0;1;1;1;0;0;1;1;1;1;0;1;1;1
;;units;;dollars per barrel;dollars per barrel;dollars per barrel;dollars per barrel;dollars per barrel;cents per gallon;;cents per gallon;cents per gallon;cents per gallon;;cents per gallon;cents per gallon;;cents per gallon;cents per gallon;cents per gallon;cents per gallon;dollars per thousand cubic feet;dollars per thousand cubic feet;dollars per million btu;dollars per thousand cubic feet;dollars per thousand cubic feet;dollars per thousand cubic feet;dollars per thousand cubic feet;dollars per million btu;dollars per million btu;dollars per million btu;dollars per million btu;dollars per million btu;dollars per million btu;cents per kilowatthour;cents per kilowatthour;cents per kilowatthour;cents per kilowatthour
;;source key;;;WTIPUUS;RAIMUUS;RACPUUS;BREPUUS;;;MGWHUUS;DSWHUUS;D2WHUUS;;JKTCUUS;RFTCUUS;;MGRARUS;MGEIAUS;DSRTUUS;D2RCAUS;;NGHHMCF;NGHHUUS;;NGICUUS;NGCCUUS;NGRCUUS;;;CLEUDUS;NGEUDUS;RFEUDUS;DKEUDUS;;ESICUUS;ESCMUUS;ESRCUUS
;;Jan 1997;;;25.13;23.02;23.59;23.54;;;75;70;70;;74;50;;124;128;129;114;;3.54;3.45;;4.6;6.19;6.74;;;1.28;4.08;3.06;--;;4.41;7.27;7.87
;;Feb 1997;;;22.18;20.88;21.64;20.85;;;73;68;65;;72;45;;123;128;128;113;;2.21;2.15;;4.18;6.14;6.79;;;1.29;3.12;2.88;--;;4.41;7.38;7.98
;;Mar 1997;;;20.96;19.16;19.82;19.13;;;71;62;58;;62;40;;121;125;123;108;;1.94;1.89;;3.34;5.73;6.52;;;1.3;2.36;2.67;--;;4.41;7.44;8.24
;;Apr 1997;;;19.7;17.83;18.35;17.55;;;70;62;59;;60;40;;120;124;121;105;;2.09;2.03;;3.1;5.46;6.53;;;1.3;2.31;2.55;--;;4.33;7.4;8.38
;;May 1997;;;20.82;18.55;18.79;19.02;;;71;61;59;;59;40;;120;125;120;103;;2.31;2.25;;3.04;5.39;6.83;;;1.28;2.47;2.58;--;;4.39;7.58;8.65
;;Jun 1997;;;19.26;17.35;17.8;17.58;;;68;57;55;;58;40;;120;124;117;100;;2.26;2.2;;3.19;5.64;8.3;;;1.28;2.54;2.63;--;;4.61;7.88;8.91
;;Jul 1997;;;19.66;17.49;17.84;18.46;;;68;56;54;;57;40;;117;122;115;96;;2.25;2.19;;3.11;5.35;8.78;;;1.26;2.44;2.7;--;;4.82;7.86;8.74
;;Aug 1997;;;19.95;17.96;18.19;18.59;;;75;59;55;;59;41;;122;127;117;95;;2.56;2.49;;3;5.43;8.99;;;1.25;2.52;2.68;--;;4.76;7.91;8.8
;;Sep 1997;;;19.8;17.85;18.14;18.46;;;72;58;54;;58;41;;123;128;116;95;;2.96;2.88;;3.32;5.58;8.84;;;1.26;2.9;2.75;--;;4.73;7.86;8.75
;;Oct 1997;;;21.32;18.73;19.17;19.86;;;69;62;59;;62;44;;120;124;118;96;;3.16;3.07;;3.69;5.74;7.69;;;1.26;3.24;3.02;--;;4.61;7.66;8.59
;;Nov 1997;;;20.19;17.88;18.52;19.17;;;66;62;58;;61;46;;117;122;119;97;;3.09;3.01;;4.02;5.86;6.86;;;1.26;3.42;3.09;--;;4.45;7.43;8.25
;;Dec 1997;;;18.33;15.95;16.91;17.18;;;62;55;53;;56;40;;113;118;111;98;;2.41;2.35;;3.74;5.72;6.54;;;1.25;2.78;2.65;--;;4.36;7.24;8.03
;;Jan 1998;;;16.72;14.33;15.04;15.19;;;58;50;49;;52;35;;109;113;112;97;;2.16;2.09;;3.67;5.65;6.41;;;1.26;2.75;2.35;--;;4.36;7.22;7.87
;;Feb 1998;;;16.06;13.32;13.98;14.07;;;55;48;48;;50;33;;105;110;108;95;;2.3;2.23;;3.58;5.59;6.41;;;1.26;2.53;2.06;--;;4.31;7.29;7.97
;;Mar 1998;;;15.12;12.34;12.84;13.1;;;52;46;45;;45;29;;102;106;106;93;;2.32;2.24;;3.4;5.4;6.29;;;1.27;2.54;1.99;--;;4.33;7.28;8.01
;;Apr 1998;;;15.35;12.81;13.06;13.53;;;55;48;45;;47;32;;103;108;107;92;;2.51;2.43;;3.28;5.64;6.81;;;1.27;2.6;2.19;--;;4.3;7.31;8.23
;;May 1998;;;14.91;12.61;12.95;14.36;;;58;47;43;;47;32;;106;111;107;90;;2.21;2.14;;3.14;5.73;7.7;;;1.26;2.47;2.15;--;;4.41;7.45;8.49
;;Jun 1998;;;13.72;11.61;11.94;12.21;;;56;44;40;;43;31;;106;110;104;87;;2.24;2.17;;2.97;5.51;8.51;;;1.26;2.38;2.17;--;;4.65;7.61;8.53
;;Jul 1998;;;14.17;11.55;11.9;12.08;;;54;43;39;;43;32;;106;109;103;85;;2.24;2.17;;3.04;5.64;8.53;;;1.25;2.48;2.2;--;;4.85;7.69;8.58
;;Aug 1998;;;13.47;11.34;11.77;11.91;;;51;41;37;;44;29;;103;107;101;84;;1.91;1.85;;2.75;5.46;9.25;;;1.26;2.18;2.03;--;;4.78;7.67;8.57
;;Sep 1998;;;15.03;12.77;13.01;13.34;;;51;46;42;;45;28;;101;105;102;83;;2.08;2.02;;2.65;5.49;8.96;;;1.25;2.12;1.96;--;;4.62;7.55;8.43
;;Oct 1998;;;14.46;12.11;12.61;12.7;;;52;46;41;;47;30;;102;106;104;83;;1.98;1.91;;2.75;5.31;7.6;;;1.24;2.23;2.08;--;;4.42;7.44;8.25
;;Nov 1998;;;13;10.99;11.56;11.04;;;48;41;39;;44;31;;100;104;102;84;;2.19;2.12;;2.95;5.22;6.58;;;1.24;2.41;1.99;--;;4.32;7.11;8.04
;;Dec 1998;;;11.35;9.39;9.81;9.82;;;43;35;35;;37;27;;95;99;97;83;;1.78;1.72;;2.92;5.23;6.34;;;1.21;2.31;1.75;--;;4.3;7.11;7.92
;;Jan 1999;;;12.52;10.16;10.43;11.11;;;45;36;36;;38;27;;94;98;97;83;;1.9;1.85;;3.29;5.19;6;;;1.22;2.26;1.76;--;;4.28;6.99;7.58
;;Feb 1999;;;12.01;10.33;10.55;10.27;;;43;35;33;;37;26;;92;96;96;83;;1.82;1.77;;2.92;5.28;6.29;;;1.25;2.22;1.66;--;;4.32;7.18;7.92
;;Mar 1999;;;14.68;12.1;12.13;12.51;;;52;43;40;;40;28;;98;102;100;83;;1.84;1.79;;2.96;4.97;6.06;;;1.24;2.12;1.76;--;;4.19;7.15;7.9
;;Apr 1999;;;17.31;14.82;14.95;15.29;;;63;49;45;;49;31;;113;117;108;85;;2.21;2.15;;3;5.31;6.44;;;1.24;2.25;2.12;--;;4.24;7.08;8.09
;;May 1999;;;17.72;15.57;15.95;15.22;;;62;48;44;;47;34;;113;117;107;85;;2.32;2.26;;2.86;5.34;7.3;;;1.22;2.52;2.3;--;;4.3;7.21;8.27
;;Jun 1999;;;17.92;15.91;16.06;15.86;;;62;50;45;;51;35;;111;115;107;85;;2.37;2.3;;2.82;5.29;8.2;;;1.22;2.48;2.33;--;;4.54;7.42;8.43
;;Jul 1999;;;20.1;18.05;18.07;19.08;;;69;56;51;;55;37;;116;120;112;86;;2.37;2.31;;2.86;5.43;8.83;;;1.21;2.51;2.6;--;;4.8;7.56;8.49
;;Aug 1999;;;21.28;19.56;19.57;20.22;;;74;62;56;;60;44;;122;126;117;88;;2.87;2.79;;2.98;5.45;9.14;;;1.21;2.82;2.93;--;;4.87;7.49;8.42
;;Sep 1999;;;23.8;21.64;21.68;22.54;;;76;65;61;;64;48;;126;130;122;94;;2.62;2.55;;3.4;5.55;8.63;;;1.2;2.94;3.04;--;;4.57;7.45;8.36
;;Oct 1999;;;22.69;21.62;21.93;22;;;72;65;61;;65;49;;124;129;123;98;;2.8;2.73;;3.2;5.46;7.56;;;1.21;2.82;3.1;--;;4.47;7.41;8.37
;;Nov 1999;;;25;23.14;23.12;24.58;;;75;70;66;;68;50;;125;129;126;102;;2.43;2.37;;3.51;5.72;7.15;;;1.19;2.98;3.16;--;;4.27;7.13;8.09
;;Dec 1999;;;26.1;24.35;24.51;25.47;;;76;71;68;;73;52;;127;131;129;109;;2.42;2.35;;3.16;5.57;6.51;;;1.18;2.65;3.3;--;;4.19;6.88;7.94
;;Jan 2000;;;27.26;25.29;25.49;25.51;;;79;78;84;;81;55;;129;133;136;119;;2.48;2.42;;3.41;5.77;6.37;;;1.2;2.71;3.54;--;;4.31;6.93;7.66
;;Feb 2000;;;29.37;27.39;27.55;27.77;;;88;85;92;;83;58;;138;142;146;161;;2.73;2.66;;3.68;5.95;6.54;;;1.21;2.9;3.92;--;;4.32;6.96;7.71
;;Mar 2000;;;29.84;27.7;28.41;27.49;;;99;85;80;;85;58;;152;156;148;136;;2.87;2.79;;3.54;5.78;6.91;;;1.21;2.93;3.86;--;;4.31;7.03;8.09
;;Apr 2000;;;25.72;24.29;24.97;22.76;;;89;80;76;;78;55;;146;151;142;129;;3.12;3.04;;3.59;6.03;7.19;;;1.22;3.16;3.8;--;;4.32;7.05;8.15
;;May 2000;;;28.79;26.35;26.46;27.74;;;98;81;78;;79;57;;149;153;142;126;;3.68;3.59;;3.67;5.97;8.26;;;1.2;3.55;4.1;--;;4.51;7.25;8.34
;;Jun 2000;;;31.82;28.91;29.13;29.8;;;109;82;80;;80;62;;163;167;142;125;;4.4;4.29;;4.24;6.49;9.5;;;1.21;4.46;4.35;--;;4.75;7.7;8.56
;;Jul 2000;;;29.7;28;28.74;28.68;;;99;84;81;;84;60;;155;159;143;125;;4.09;3.99;;4.55;6.55;10.32;;;1.19;4.34;4.31;--;;4.95;7.76;8.61
;;Aug 2000;;;31.26;28.8;29.01;30.2;;;97;92;88;;89;57;;146;151;147;125;;4.54;4.43;;4.33;6.08;10.37;;;1.19;4.29;4.18;--;;5.07;7.93;8.63
;;Sep 2000;;;33.88;30.56;31.13;33.14;;;105;105;101;;106;62;;155;159;164;141;;5.19;5.06;;4.88;6.92;10.1;;;1.18;4.87;4.55;--;;4.84;7.73;8.51
;;Oct 2000;;;33.11;29.71;30.63;30.96;;;102;104;99;;105;69;;153;157;164;145;;5.15;5.02;;5.45;7.48;9.44;;;1.22;5.3;4.76;--;;4.74;7.67;8.49
;;Nov 2000;;;34.42;30;31;32.55;;;100;103;100;;107;65;;152;156;162;148;;5.67;5.52;;5.39;7.57;8.58;;;1.19;5.39;4.63;--;;4.59;7.34;8.15
;;Dec 2000;;;28.44;25.19;26.31;25.66;;;88;94;94;;100;63;;144;148;157;153;;9.13;8.9;;6.67;8.2;8.56;;;1.19;8.41;4.31;--;;4.88;7.52;7.82
;;Jan 2001;;;29.59;24.49;25.45;25.62;;;94;91;90;;88;62;;145;149;152;151;;8.41;8.17;;8.84;9.5;10.12;;;1.22;9.21;4.22;6.85;;4.75;7.25;7.73
;;Feb 2001;;;29.61;24.97;26.09;27.5;;;94;86;82;;87;60;;145;149;149;146;;5.77;5.61;;7.21;9.8;10.26;;;1.24;6.95;4.43;6.7;;4.81;7.51;8.04
;;Mar 2001;;;27.25;23.01;24.05;24.5;;;91;78;76;;81;57;;141;145;140;139;;5.38;5.23;;6.3;9.14;9.85;;;1.23;5.74;4.02;5.91;;4.87;7.7;8.32
;;Apr 2001;;;27.49;22.99;23.87;25.66;;;106;83;79;;80;53;;155;159;142;137;;5.34;5.19;;6.08;9.01;10.16;;;1.24;5.64;3.88;6.34;;4.87;7.73;8.46
;;May 2001;;;28.63;24.63;25.31;28.31;;;115;90;82;;84;54;;170;174;150;134;;4.31;4.19;;5.46;9.19;11.14;;;1.24;5.14;3.77;6.29;;5;7.77;8.83
;;Jun 2001;;;27.6;23.95;24.92;27.85;;;99;85;79;;84;52;;162;166;148;132;;3.83;3.72;;4.75;8.5;11.58;;;1.25;4.25;3.8;6.37;;5.23;8.13;9.07
;;Jul 2001;;;26.43;22.76;23.76;24.61;;;84;76;73;;77;52;;142;147;138;126;;3.2;3.11;;4.1;7.9;11.22;;;1.23;3.74;3.6;5.78;;5.56;8.41;9.03
;;Aug 2001;;;27.37;23.77;24.44;25.68;;;91;81;77;;78;51;;142;146;139;124;;3.05;2.97;;3.99;7.61;10.89;;;1.23;3.56;3.48;6.13;;5.49;8.35;9.01
;;Sep 2001;;;26.2;22.51;23.73;25.62;;;94;84;79;;82;53;;152;156;150;129;;2.26;2.19;;3.5;6.96;10.17;;;1.23;2.95;3.41;6.6;;5.3;8.22;8.92
;;Oct 2001;;;22.17;18.76;20.04;20.54;;;74;71;68;;68;49;;132;136;135;123;;2.53;2.46;;3.18;6.39;8.24;;;1.21;2.71;3.09;5.73;;5.06;8.27;8.84
;;Nov 2001;;;19.64;16.06;17.24;18.8;;;63;62;61;;63;43;;117;121;126;119;;2.41;2.34;;3.88;6.79;7.98;;;1.24;3.24;2.8;4.76;;4.78;7.73;8.48
;;Dec 2001;;;19.39;15.95;16.52;18.7;;;58;55;57;;56;42;;109;113;117;112;;2.37;2.3;;3.69;6.35;7.3;;;1.22;3.08;2.74;4.27;;4.78;7.66;8.29
;;Jan 2002;;;19.71;17.04;17.38;19.42;;;61;55;58;;58;44;;111;115;115;112;;2.38;2.32;;4.05;6.51;7.38;;;1.26;3;2.79;4.51;;4.73;7.49;8.07
;;Feb 2002;;;20.72;18.24;18.43;20.27;;;63;57;58;;59;43;;111;116;115;111;;2.38;2.32;;3.7;6.4;7.23;;;1.28;2.74;2.73;4.15;;4.76;7.68;8.19
;;Mar 2002;;;24.53;22.29;22;23.7;;;78;67;65;;64;50;;125;129;123;112;;3.1;3.03;;3.78;6.28;7.1;;;1.25;3.2;3.07;4.46;;4.73;7.72;8.17
;;Apr 2002;;;26.18;23.98;24.1;25.73;;;87;71;68;;70;56;;140;144;131;116;;3.51;3.43;;3.64;6.56;7.66;;;1.25;3.64;3.5;5.15;;4.73;7.68;8.37
;;May 2002;;;27.04;24.44;25.03;25.34;;;86;71;68;;71;58;;139;143;131;116;;3.59;3.5;;4.07;6.68;8.54;;;1.26;3.65;3.65;5.24;;4.78;7.84;8.64
;;Jun 2002;;;25.52;23.45;24.05;24.08;;;86;68;66;;69;58;;138;142;129;114;;3.34;3.26;;3.86;6.8;9.58;;;1.26;3.49;3.68;4.87;;5.03;8.18;8.73
;;Jul 2002;;;26.97;24.99;25.16;25.74;;;88;71;69;;72;59;;140;144;130;113;;3.06;2.99;;3.8;6.62;10.31;;;1.25;3.41;3.63;5.19;;5.27;8.33;8.82
;;Aug 2002;;;28.39;25.68;26.19;26.65;;;87;76;71;;75;61;;140;144;133;114;;3.17;3.09;;3.62;6.45;10.44;;;1.26;3.33;3.93;5.3;;5.15;8.24;8.72
;;Sep 2002;;;29.66;27.14;27.66;28.4;;;89;83;78;;83;64;;140;144;141;117;;3.64;3.55;;3.89;6.54;10.23;;;1.26;3.61;3.89;6.05;;4.98;8;8.59
;;Oct 2002;;;28.84;25.99;26.7;27.54;;;93;86;80;;85;66;;145;149;146;120;;4.23;4.13;;4.18;6.64;8.61;;;1.25;4.04;4.24;6.19;;4.91;8;8.47
;;Nov 2002;;;26.35;23.68;24.6;24.34;;;85;79;75;;77;60;;142;146;142;122;;4.14;4.04;;4.72;6.89;7.99;;;1.25;4.23;4.22;5.78;;4.71;7.64;8.31
;;Dec 2002;;;29.46;26.68;26.93;28.33;;;86;82;81;;81;62;;139;143;143;127;;4.86;4.74;;4.92;7.16;7.87;;;1.22;4.53;4.24;6.39;;4.72;7.59;8.08
;;Jan 2003;;;32.95;30.3;30.52;31.18;;;95;89;90;;91;75;;146;150;149;140;;5.59;5.43;;5.65;7.48;8.18;;;1.26;5.15;4.94;6.62;;4.92;7.45;8
;;Feb 2003;;;35.83;32.23;33;32.77;;;110;108;109;;102;84;;161;166;165;164;;7.93;7.71;;6.4;7.98;8.58;;;1.29;6.16;5.71;7.7;;4.99;7.65;8.02
;;Mar 2003;;;33.51;29.23;30.65;30.61;;;113;103;105;;104;81;;169;173;171;177;;6.11;5.93;;8.27;9.2;9.77;;;1.31;6.98;5.26;9.31;;5.02;7.78;8.35
;;Apr 2003;;;28.17;24.48;26.02;25;;;100;86;83;;82;64;;159;163;153;149;;5.42;5.26;;5.96;8.97;10.18;;;1.29;5.22;4.67;6.46;;4.99;7.93;8.82
;;May 2003;;;28.11;25.15;25.74;25.86;;;94;79;76;;76;62;;150;154;145;137;;5.98;5.81;;5.78;8.71;10.79;;;1.29;5.48;4.2;5.97;;5.06;8.06;8.99
;;Jun 2003;;;30.66;27.22;27.92;27.65;;;96;81;77;;77;64;;149;153;142;131;;5.99;5.82;;6.59;9;12.08;;;1.28;5.88;4.3;5.79;;5.28;8.44;9.25
;;Jul 2003;;;30.75;27.95;28.55;28.35;;;98;84;79;;82;70;;151;155;144;128;;5.17;5.03;;5.69;8.73;12.75;;;1.28;5.3;4.72;5.85;;5.54;8.55;9.21
;;Aug 2003;;;31.57;28.5;29.15;29.89;;;110;89;84;;87;70;;162;166;149;128;;5.13;4.99;;5.28;8.4;12.84;;;1.28;5.06;4.66;6.57;;5.48;8.46;9.22
;;Sep 2003;;;28.31;25.66;26.39;27.11;;;103;81;77;;82;65;;168;172;146;128;;4.75;4.62;;5.32;8.41;12.31;;;1.28;4.98;4.36;6.07;;5.19;8.15;8.92
;;Oct 2003;;;30.34;27.32;27.75;29.61;;;98;87;84;;85;65;;156;161;148;130;;4.76;4.63;;4.93;8.28;10.64;;;1.28;4.81;4.31;6.44;;5.07;8.09;8.85
;;Nov 2003;;;31.11;27.47;28.28;28.75;;;94;87;84;;88;67;;151;156;148;133;;4.6;4.47;;5.19;8.36;9.77;;;1.27;4.71;4.37;6.44;;4.86;7.85;8.72
;;Dec 2003;;;32.13;28.63;29.28;29.81;;;94;89;89;;93;67;;148;152;149;136;;6.31;6.13;;5.9;8.62;9.51;;;1.27;5.45;4.4;6.62;;4.87;7.7;8.3
;;Jan 2004;;;34.31;30.11;30.93;31.28;;;105;96;97;;100;72;;157;161;155;151;;6.3;6.14;;6.72;9.06;9.71;;;1.29;6.17;4.49;7.32;;5.01;7.7;8.24
;;Feb 2004;;;34.69;30.69;31.72;30.86;;;113;97;93;;101;70;;165;169;158;156;;5.51;5.37;;6.52;9.1;9.85;;;1.32;5.64;4.52;7.13;;5.04;7.85;8.33
;;Mar 2004;;;36.74;32.16;33.1;33.63;;;120;101;94;;103;68;;174;178;163;154;;5.53;5.39;;5.97;9.05;10.03;;;1.33;5.37;4.28;7.15;;5.04;7.92;8.62
;;Apr 2004;;;36.75;32.34;33.47;33.59;;;125;108;95;;107;69;;180;184;169;152;;5.86;5.71;;6.06;9.02;10.54;;;1.34;5.57;4.44;7.37;;5.09;7.89;8.93
;;May 2004;;;40.27;35.68;36.32;37.57;;;144;112;103;;117;73;;198;202;175;153;;6.5;6.33;;6.34;9.23;11.63;;;1.35;6.11;4.94;7.56;;5.18;7.99;9.07
;;Jun 2004;;;38.02;33.45;34.59;35.18;;;134;107;102;;110;74;;197;201;171;154;;6.43;6.27;;6.82;9.71;13.08;;;1.35;6.36;4.99;7.67;;5.46;8.49;9.29
;;Jul 2004;;;40.78;35.89;36.68;38.22;;;134;115;110;;117;72;;191;195;174;154;;6.09;5.93;;6.41;9.65;13.54;;;1.37;6.08;4.78;7.89;;5.63;8.63;9.36
;;Aug 2004;;;44.9;39.46;40.3;42.74;;;131;124;119;;127;74;;188;192;183;161;;5.55;5.41;;6.36;9.66;13.74;;;1.4;5.84;4.73;8.7;;5.65;8.7;9.5
;;Sep 2004;;;45.94;40.42;41.35;43.2;;;133;133;127;;133;78;;187;191;192;167;;5.28;5.14;;5.68;9.26;13.31;;;1.37;5.26;4.8;8.65;;5.41;8.54;9.39
;;Oct 2004;;;53.28;45.36;46.13;49.78;;;146;153;148;;155;83;;200;204;213;188;;6.52;6.35;;6.03;9.17;11.69;;;1.41;5.84;5.1;9.56;;5.25;8.23;9.05
;;Nov 2004;;;48.47;39.89;41.77;43.11;;;138;142;139;;147;83;;198;202;215;196;;6.33;6.17;;7.64;10.21;11.44;;;1.41;6.65;5.18;9.64;;5.09;8.04;8.96
;;Dec 2004;;;43.15;34.07;36.6;39.6;;;119;127;130;;134;76;;184;189;201;190;;6.75;6.58;;7.54;10.42;11.09;;;1.41;6.76;4.74;8.86;;5.14;7.82;8.58
;;Jan 2005;;;46.84;37.56;39.01;44.51;;;128;131;131;;131;77;;183;187;196;186;;6.32;6.15;;7.06;10.02;10.9;;;1.46;6.5;5.01;9.73;;5.07;7.98;8.5
;;Feb 2005;;;48.15;39.72;41.05;45.48;;;134;139;134;;138;81;;191;195;203;196;;6.31;6.14;;7.15;9.83;10.87;;;1.48;6.23;5.23;9.47;;5.09;8.21;8.74
;;Mar 2005;;;54.19;45.73;46.78;53.1;;;153;159;154;;159;90;;208;212;221;208;;7.15;6.96;;7.12;9.91;10.84;;;1.52;6.61;5.52;11.11;;5.14;8.21;8.86
